max_temp,min_temp,yr,mo,da
27.77777778,13.88888889,45,5,12
26.11111111,12.77777778,45,5,13
26.11111111,12.22222222,45,5,14
27.22222222,12.22222222,45,5,15
28.88888889,13.88888889,45,5,16
29.44444444,12.77777778,45,5,17
31.11111111,13.88888889,45,5,18
31.11111111,14.44444444,45,5,19
31.66666667,14.44444444,45,5,20
27.22222222,12.22222222,45,5,21
29.44444444,12.22222222,45,5,22
31.66666667,15,45,5,23
32.77777778,17.77777778,45,5,24
34.44444444,17.22222222,45,5,25
36.11111111,16.11111111,45,5,26
37.77777778,21.11111111,45,5,27
39.44444444,19.44444444,45,5,28
36.66666667,20,45,5,29
36.66666667,17.77777778,45,5,30
32.77777778,16.66666667,45,5,31
32.22222222,15.55555556,45,6,1
33.33333333,15.55555556,45,6,2
35,15.55555556,45,6,3
36.11111111,15,45,6,4
35.55555556,15,45,6,5
32.77777778,15,45,6,6
30.55555556,13.33333333,45,6,7
30,12.22222222,45,6,8
32.77777778,13.88888889,45,6,9
32.22222222,15.55555556,45,6,10
28.88888889,14.44444444,45,6,11
31.11111111,13.33333333,45,6,12
33.88888889,16.11111111,45,6,13
35.55555556,16.11111111,45,6,14
36.11111111,16.66666667,45,6,15
34.44444444,18.33333333,45,6,16
34.44444444,17.77777778,45,6,17
35,16.66666667,45,6,18
36.66666667,16.11111111,45,6,19
38.88888889,18.33333333,45,6,20
40,18.33333333,45,6,21
39.44444444,19.44444444,45,6,22
39.44444444,20,45,6,23
37.77777778,18.88888889,45,6,24
37.77777778,18.33333333,45,6,25
34.44444444,18.33333333,45,6,26
33.33333333,18.33333333,45,6,27
36.66666667,16.66666667,45,6,28
35,17.22222222,45,6,29
36.11111111,17.77777778,45,6,30
38.88888889,18.88888889,45,7,1
38.33333333,19.44444444,45,7,2
38.88888889,20,45,7,3
39.44444444,20,45,7,4
38.88888889,21.11111111,45,7,5
36.11111111,18.88888889,45,7,6
35.55555556,16.11111111,45,7,7
35.55555556,17.22222222,45,7,8
38.33333333,18.33333333,45,7,9
38.33333333,19.44444444,45,7,10
40,21.11111111,45,7,11
40,22.77777778,45,7,12
39.44444444,20.55555556,45,7,13
37.77777778,19.44444444,45,7,14
36.11111111,17.22222222,45,7,15
35.55555556,18.88888889,45,7,16
37.22222222,19.44444444,45,7,17
37.22222222,18.88888889,45,7,18
35.55555556,19.44444444,45,7,19
36.11111111,19.44444444,45,7,20
37.22222222,19.44444444,45,7,21
36.66666667,19.44444444,45,7,22
36.11111111,20,45,7,23
37.77777778,18.88888889,45,7,24
38.88888889,19.44444444,45,7,25
41.66666667,20,45,7,26
41.66666667,22.22222222,45,7,27
43.33333333,23.33333333,45,7,28
42.77777778,22.77777778,45,7,29
42.77777778,22.22222222,45,7,30
41.66666667,22.22222222,45,7,31
38.33333333,21.11111111,45,8,1
39.44444444,20,45,8,2
40,20.55555556,45,8,3
36.11111111,19.44444444,45,8,4
32.77777778,18.33333333,45,8,5
31.66666667,17.22222222,45,8,6
33.88888889,16.11111111,45,8,7
35,17.22222222,45,8,8
36.66666667,17.77777778,45,8,9
37.77777778,19.44444444,45,8,10
37.77777778,18.33333333,45,8,11
37.77777778,17.77777778,45,8,12
37.77777778,19.44444444,45,8,13
37.77777778,20.55555556,45,8,14
35,19.44444444,45,8,15
38.33333333,19.44444444,45,8,16
38.88888889,20.55555556,45,8,17
36.11111111,16.66666667,45,8,18
35,17.77777778,45,8,19
35.55555556,17.22222222,45,8,20
38.33333333,17.77777778,45,8,21
38.33333333,18.88888889,45,8,22
40,20,45,8,23
40.55555556,21.11111111,45,8,24
39.44444444,20.55555556,45,8,25
37.22222222,18.33333333,45,8,26
40,17.77777778,45,8,27
37.77777778,18.33333333,45,8,28
37.77777778,20,45,8,29
40,20.55555556,45,8,30
43.33333333,22.77777778,45,8,31
42.77777778,25.55555556,45,9,1
38.88888889,24.44444444,45,9,2
43.33333333,23.88888889,45,9,3
41.11111111,24.44444444,45,9,4
42.22222222,23.33333333,45,9,5
36.11111111,20,45,9,6
35,17.77777778,45,9,7
36.11111111,17.22222222,45,9,8
37.22222222,16.66666667,45,9,9
33.33333333,17.22222222,45,9,10
33.88888889,17.22222222,45,9,11
36.11111111,17.77777778,45,9,12
36.11111111,17.22222222,45,9,13
33.33333333,16.66666667,45,9,14
30,15.55555556,45,9,15
30.55555556,15,45,9,16
33.33333333,15,45,9,17
32.77777778,15,45,9,18
35,15.55555556,45,9,19
33.88888889,17.22222222,45,9,20
35,17.77777778,45,9,21
35.55555556,15.55555556,45,9,22
35.55555556,16.66666667,45,9,23
33.33333333,16.66666667,45,9,24
34.44444444,15,45,9,25
33.33333333,14.44444444,45,9,26
32.22222222,13.33333333,45,9,27
31.66666667,17.77777778,45,9,28
35,15,45,9,29
36.11111111,15.55555556,45,9,30
35,16.66666667,45,10,1
29.44444444,14.44444444,45,10,2
32.22222222,13.33333333,45,10,3
30,13.33333333,45,10,4
29.44444444,13.33333333,45,10,5
27.77777778,12.77777778,45,10,6
31.11111111,10.55555556,45,10,7
31.11111111,13.33333333,45,10,8
32.22222222,13.88888889,45,10,9
31.66666667,13.88888889,45,10,10
27.22222222,11.66666667,45,10,11
28.33333333,11.11111111,45,10,12
32.22222222,13.33333333,45,10,13
28.33333333,12.22222222,45,10,14
28.88888889,9.444444444,45,10,15
30,11.66666667,45,10,16
25.55555556,10.55555556,45,10,17
27.77777778,11.66666667,45,10,18
30,11.11111111,45,10,19
25.55555556,10,45,10,20
26.66666667,7.777777778,45,10,21
22.77777778,9.444444444,45,10,22
25,8.888888889,45,10,23
23.88888889,8.333333333,45,10,24
23.33333333,6.666666667,45,10,25
25,7.222222222,45,10,26
26.11111111,11.11111111,45,10,27
23.88888889,9.444444444,45,10,28
27.22222222,6.666666667,45,10,29
16.11111111,8.888888889,45,10,30
20.55555556,7.777777778,45,10,31
21.66666667,8.333333333,45,11,1
19.44444444,7.222222222,45,11,2
23.88888889,8.333333333,45,11,3
21.11111111,6.111111111,45,11,4
22.22222222,4.444444444,45,11,5
22.22222222,8.888888889,45,11,6
21.66666667,8.333333333,45,11,7
21.66666667,7.777777778,45,11,8
25,10,45,11,9
23.33333333,8.333333333,45,11,10
19.44444444,10.55555556,45,11,11
23.33333333,9.444444444,45,11,12
25,7.222222222,45,11,13
23.88888889,8.333333333,45,11,14
22.22222222,8.333333333,45,11,15
22.22222222,7.777777778,45,11,16
19.44444444,6.666666667,45,11,17
17.77777778,6.666666667,45,11,18
16.66666667,8.333333333,45,11,19
18.88888889,10.55555556,45,11,20
16.66666667,4.444444444,45,11,21
14.44444444,2.777777778,45,11,22
17.22222222,1.111111111,45,11,23
18.33333333,4.444444444,45,11,24
18.88888889,3.333333333,45,11,25
18.88888889,4.444444444,45,11,26
18.88888889,4.444444444,45,11,27
17.22222222,5.555555556,45,11,28
21.11111111,7.777777778,45,11,29
20.55555556,6.666666667,45,11,30
16.66666667,3.333333333,45,12,1
13.88888889,2.777777778,45,12,2
14.44444444,3.888888889,45,12,3
15.55555556,4.444444444,45,12,4
13.33333333,1.666666667,45,12,5
15.55555556,1.111111111,45,12,6
17.77777778,1.666666667,45,12,7
18.88888889,2.222222222,45,12,8
21.11111111,3.333333333,45,12,9
15,2.777777778,45,12,10
17.22222222,3.333333333,45,12,11
17.77777778,3.333333333,45,12,12
22.22222222,4.444444444,45,12,13
17.22222222,6.666666667,45,12,14
15,3.888888889,45,12,15
13.33333333,3.333333333,45,12,16
10,0.555555556,45,12,17
11.66666667,-2.777777778,45,12,18
11.11111111,-2.222222222,45,12,19
12.77777778,-2.222222222,45,12,20
11.66666667,-3.888888889,45,12,21
10,-6.111111111,45,12,22
10.55555556,-4.444444444,45,12,23
11.66666667,-3.888888889,45,12,24
16.11111111,0,45,12,25
13.88888889,-0.555555556,45,12,26
14.44444444,-1.111111111,45,12,27
15.55555556,0.555555556,45,12,28
10,6.666666667,45,12,29
11.11111111,6.111111111,45,12,30
15,6.111111111,45,12,31
21.11111111,6.111111111,45,4,12
24.44444444,6.111111111,45,4,13
20.55555556,7.222222222,45,4,14
22.77777778,7.777777778,45,4,16
22.77777778,10.55555556,45,4,17
21.11111111,5,45,4,18
22.22222222,3.888888889,45,4,19
23.33333333,7.777777778,45,4,20
-17.77777778,9.444444444,45,4,21
21.11111111,-17.77777778,45,4,22
21.11111111,-17.77777778,45,4,23
21.66666667,13.33333333,45,4,24
22.77777778,10,45,4,25
22.22222222,9.444444444,45,4,26
22.77777778,2.777777778,45,4,27
24.44444444,3.888888889,45,4,28
27.22222222,3.888888889,45,4,29
27.22222222,8.333333333,45,4,30
26.66666667,9.444444444,45,5,1
29.44444444,10.55555556,45,5,2
30.55555556,8.888888889,45,5,3
33.33333333,10.55555556,45,5,4
31.11111111,13.33333333,45,5,5
28.33333333,12.22222222,45,5,6
28.33333333,13.88888889,45,5,7
31.11111111,11.66666667,45,5,8
32.22222222,14.44444444,45,5,9
32.77777778,16.11111111,45,5,10
30,16.66666667,45,5,11
31.11111111,13.33333333,45,5,12
33.33333333,10,45,5,13
30,10,45,5,14
30.55555556,9.444444444,45,5,15
32.77777778,10,45,5,16
29.44444444,12.22222222,45,5,17
31.11111111,11.66666667,45,5,18
30.55555556,14.44444444,45,5,19
32.22222222,12.77777778,45,5,20
30.55555556,14.44444444,45,5,21
30,13.88888889,45,5,22
31.11111111,15,45,5,23
33.33333333,15.55555556,45,5,24
36.66666667,15.55555556,45,5,25
42.22222222,15.55555556,45,5,26
41.66666667,18.88888889,45,5,27
40.55555556,18.33333333,45,5,28
33.88888889,19.44444444,45,5,29
30.55555556,18.88888889,45,5,30
31.66666667,19.44444444,45,5,31
33.88888889,16.11111111,45,6,1
31.66666667,16.11111111,45,6,2
30.55555556,16.11111111,45,6,3
29.44444444,17.22222222,45,6,4
31.11111111,15.55555556,45,6,5
30,16.11111111,45,6,6
32.22222222,15,45,6,7
30,15,45,6,8
29.44444444,13.33333333,45,6,9
32.22222222,13.33333333,45,6,10
29.44444444,12.77777778,45,6,11
29.44444444,15.55555556,45,6,12
31.11111111,16.66666667,45,6,13
31.11111111,17.22222222,45,6,14
31.11111111,17.22222222,45,6,15
31.66666667,19.44444444,45,6,16
32.77777778,18.33333333,45,6,17
33.88888889,17.22222222,45,6,18
35,15.55555556,45,6,19
35.55555556,21.11111111,45,6,20
38.33333333,15,45,6,21
37.77777778,17.22222222,45,6,22
33.33333333,18.88888889,45,6,23
32.77777778,19.44444444,45,6,24
33.33333333,19.44444444,45,6,25
35.55555556,18.88888889,45,6,26
36.66666667,18.33333333,45,6,27
33.88888889,16.66666667,45,6,28
33.33333333,17.77777778,45,6,29
33.33333333,20,45,6,30
33.88888889,20,45,7,1
35,18.33333333,45,7,2
33.88888889,20,45,7,3
33.33333333,20,45,7,4
32.77777778,18.88888889,45,7,5
32.77777778,20.55555556,45,7,6
32.22222222,18.88888889,45,7,7
35.55555556,18.33333333,45,7,8
33.33333333,19.44444444,45,7,9
33.88888889,18.88888889,45,7,10
38.88888889,18.33333333,45,7,11
33.88888889,18.33333333,45,7,12
32.77777778,21.11111111,45,7,13
33.33333333,23.33333333,45,7,14
32.77777778,18.33333333,45,7,15
33.88888889,20,45,7,16
35,20,45,7,17
35,20,45,7,18
36.11111111,19.44444444,45,7,19
37.22222222,18.33333333,45,7,20
38.33333333,16.11111111,45,7,21
36.11111111,17.77777778,45,7,22
37.22222222,15.55555556,45,7,23
36.11111111,18.88888889,45,7,24
38.88888889,18.88888889,45,7,25
39.44444444,18.33333333,45,7,26
40,18.33333333,45,7,27
38.88888889,19.44444444,45,7,28
38.33333333,19.44444444,45,7,29
36.66666667,20,45,7,30
37.77777778,20.55555556,45,7,31
38.88888889,21.11111111,45,8,1
40,18.33333333,45,8,2
35.55555556,22.22222222,45,8,3
35,20.55555556,45,8,4
32.77777778,21.66666667,45,8,5
32.77777778,20,45,8,6
36.11111111,17.77777778,45,8,7
38.88888889,16.66666667,45,8,8
38.33333333,13.88888889,45,8,9
38.88888889,17.22222222,45,8,10
36.11111111,18.33333333,45,8,11
35.55555556,19.44444444,45,8,12
34.44444444,18.88888889,45,8,13
36.11111111,20.55555556,45,8,14
37.77777778,20,45,8,15
36.66666667,20.55555556,45,8,16
35,20.55555556,45,8,17
36.11111111,21.11111111,45,8,18
36.66666667,20,45,8,19
40.55555556,18.33333333,45,8,20
40,18.33333333,45,8,21
36.11111111,18.33333333,45,8,22
36.66666667,20.55555556,45,8,23
35.55555556,20,45,8,24
35,20.55555556,45,8,25
35.55555556,25.55555556,45,8,26
34.44444444,20.55555556,45,8,27
35,21.11111111,45,8,28
36.11111111,21.11111111,45,8,29
37.77777778,20,45,8,30
36.11111111,18.33333333,45,8,31
34.44444444,20,45,9,1
36.11111111,20,45,9,2
36.11111111,20,45,9,3
39.44444444,18.33333333,45,9,4
36.66666667,18.33333333,45,9,5
35.55555556,20,45,9,6
32.22222222,22.77777778,45,9,7
35,18.88888889,45,9,8
35.55555556,18.33333333,45,9,9
35.55555556,17.22222222,45,9,10
33.33333333,18.33333333,45,9,11
33.88888889,18.88888889,45,9,12
33.33333333,20.55555556,45,9,13
33.33333333,19.44444444,45,9,14
33.33333333,18.88888889,45,9,15
32.77777778,18.33333333,45,9,16
32.77777778,13.88888889,45,9,17
33.88888889,15,45,9,18
34.44444444,15.55555556,45,9,19
35.55555556,12.22222222,45,9,20
36.11111111,15.55555556,45,9,21
36.66666667,16.11111111,45,9,22
34.44444444,17.22222222,45,9,23
32.22222222,18.88888889,45,9,24
32.77777778,17.77777778,45,9,25
33.33333333,15,45,9,26
35,17.77777778,45,9,27
33.88888889,17.77777778,45,9,28
33.33333333,19.44444444,45,9,29
32.77777778,17.77777778,45,9,30
31.66666667,15.55555556,45,10,1
30.55555556,13.88888889,45,10,2
30.55555556,13.33333333,45,10,3
29.44444444,13.88888889,45,10,4
29.44444444,18.88888889,45,10,5
28.33333333,16.11111111,45,10,6
28.88888889,16.66666667,45,10,7
32.22222222,17.77777778,45,10,8
33.33333333,15.55555556,45,10,9
26.11111111,16.11111111,45,10,10
28.88888889,11.66666667,45,10,11
28.88888889,4.444444444,45,10,12
30.55555556,10.55555556,45,10,13
29.44444444,12.22222222,45,10,14
27.77777778,12.22222222,45,10,15
27.77777778,11.66666667,45,10,16
28.33333333,11.66666667,45,10,17
28.33333333,12.22222222,45,10,18
27.77777778,14.44444444,45,10,19
25.55555556,12.77777778,45,10,20
24.44444444,15.55555556,45,10,21
26.11111111,10,45,10,22
26.66666667,11.11111111,45,10,23
26.11111111,8.333333333,45,10,24
27.22222222,6.666666667,45,10,25
27.22222222,8.888888889,45,10,26
27.22222222,15,45,10,27
26.11111111,12.22222222,45,10,28
27.22222222,11.11111111,45,10,29
30,8.333333333,45,10,30
30.55555556,8.888888889,45,10,31
30,7.222222222,45,11,1
26.11111111,7.222222222,45,11,2
26.11111111,8.888888889,45,11,3
24.44444444,11.11111111,45,11,4
18.88888889,12.22222222,45,11,5
26.11111111,13.33333333,45,11,6
23.88888889,10.55555556,45,11,7
26.11111111,10.55555556,45,11,8
25,11.66666667,45,11,9
25.55555556,14.44444444,45,11,10
27.77777778,11.11111111,45,11,11
26.11111111,7.777777778,45,11,12
26.66666667,10,45,11,13
27.77777778,10.55555556,45,11,14
26.66666667,11.11111111,45,11,15
24.44444444,16.66666667,45,11,16
22.22222222,14.44444444,45,11,17
23.33333333,5.555555556,45,11,18
21.11111111,3.888888889,45,11,19
20,10.55555556,45,11,20
20,6.666666667,45,11,21
18.88888889,4.444444444,45,11,22
21.11111111,3.333333333,45,11,23
23.88888889,4.444444444,45,11,24
22.77777778,5,45,11,25
22.22222222,6.111111111,45,11,26
20.55555556,5.555555556,45,11,27
17.22222222,10.55555556,45,11,28
18.88888889,11.66666667,45,11,29
13.33333333,10.55555556,45,11,30
13.88888889,5.555555556,45,12,1
15.55555556,4.444444444,45,12,2
16.66666667,3.333333333,45,12,3
13.33333333,1.666666667,45,12,4
15.55555556,3.888888889,45,12,5
12.22222222,6.666666667,45,12,6
16.11111111,6.666666667,45,12,7
17.22222222,11.11111111,45,12,8
18.33333333,8.888888889,45,12,9
17.77777778,7.222222222,45,12,10
15.55555556,6.111111111,45,12,11
16.11111111,11.11111111,45,12,12
17.22222222,10.55555556,45,12,13
16.11111111,8.333333333,45,12,14
17.22222222,4.444444444,45,12,15
13.88888889,2.222222222,45,12,16
15,0,45,12,17
16.66666667,1.111111111,45,12,18
16.11111111,0.555555556,45,12,19
16.11111111,1.666666667,45,12,20
16.11111111,4.444444444,45,12,21
15.55555556,2.222222222,45,12,22
17.22222222,0.555555556,45,12,23
17.22222222,3.333333333,45,12,24
17.77777778,5,45,12,25
10.55555556,7.777777778,45,12,26
10.55555556,7.777777778,45,12,27
16.11111111,7.777777778,45,12,28
17.77777778,9.444444444,45,12,29
18.33333333,4.444444444,45,12,30
16.66666667,8.333333333,45,12,31
28.88888889,8.888888889,43,12,1
27.77777778,11.11111111,43,12,2
30,11.66666667,43,12,3
27.22222222,10,43,12,4
23.88888889,10,43,12,5
21.11111111,11.66666667,43,12,6
23.88888889,9.444444444,43,12,7
23.88888889,8.333333333,43,12,8
23.33333333,12.77777778,43,12,9
21.66666667,8.888888889,43,12,10
22.22222222,5,43,12,11
23.33333333,7.777777778,43,12,12
21.11111111,6.666666667,43,12,13
23.88888889,6.666666667,43,12,14
24.44444444,8.333333333,43,12,15
25.55555556,11.66666667,43,12,16
23.33333333,17.22222222,43,12,17
25,16.11111111,43,12,18
26.11111111,15,43,12,19
26.66666667,16.66666667,43,12,20
25,16.11111111,43,12,21
18.33333333,9.444444444,43,12,22
23.88888889,6.111111111,43,12,23
21.66666667,12.77777778,43,12,24
20.55555556,10.55555556,43,12,25
18.33333333,6.666666667,43,12,26
18.88888889,6.111111111,43,12,27
18.88888889,3.333333333,43,12,28
20,8.333333333,43,12,29
25,9.444444444,43,12,30
21.11111111,10.55555556,43,12,31
25,12.77777778,44,1,1
26.66666667,13.88888889,44,1,2
25.55555556,13.88888889,44,1,3
24.44444444,12.77777778,44,1,4
23.33333333,10,44,1,5
20.55555556,7.222222222,44,1,6
19.44444444,5.555555556,44,1,7
18.33333333,4.444444444,44,1,8
16.11111111,10,44,1,9
15.55555556,4.444444444,44,1,10
13.33333333,1.111111111,44,1,11
15,0.555555556,44,1,12
12.22222222,2.777777778,44,1,13
20,6.666666667,44,1,14
21.66666667,6.111111111,44,1,15
12.22222222,2.222222222,44,1,16
9.444444444,5.555555556,44,1,17
17.77777778,4.444444444,44,1,18
18.33333333,11.66666667,44,1,19
15.55555556,7.222222222,44,1,20
17.77777778,6.666666667,44,1,21
19.44444444,3.888888889,44,1,22
17.77777778,3.888888889,44,1,23
15.55555556,3.888888889,44,1,24
15,8.333333333,44,1,25
17.77777778,7.222222222,44,1,26
17.77777778,3.888888889,44,1,27
17.77777778,2.222222222,44,1,28
20,3.888888889,44,1,29
16.66666667,10.55555556,44,1,30
15.55555556,6.111111111,44,1,31
17.22222222,4.444444444,44,2,1
17.22222222,6.666666667,44,2,2
15.55555556,4.444444444,44,2,3
17.77777778,3.888888889,44,2,4
17.22222222,3.888888889,44,2,5
18.33333333,2.777777778,44,2,6
21.11111111,5,44,2,7
23.88888889,10.55555556,44,2,8
25,12.22222222,44,2,9
21.11111111,8.333333333,44,2,10
20,6.111111111,44,2,11
22.77777778,6.666666667,44,2,12
22.22222222,6.666666667,44,2,13
22.22222222,5.555555556,44,2,14
23.33333333,6.666666667,44,2,15
24.44444444,7.222222222,44,2,16
25,8.333333333,44,2,17
21.11111111,13.33333333,44,2,18
22.22222222,12.77777778,44,2,19
23.33333333,11.11111111,44,2,20
24.44444444,10.55555556,44,2,21
27.22222222,11.11111111,44,2,22
23.88888889,10,44,2,23
23.33333333,7.777777778,44,2,24
23.33333333,7.777777778,44,2,25
18.88888889,4.444444444,44,2,26
20.55555556,2.777777778,44,2,27
25.55555556,4.444444444,44,2,28
25,10,44,2,29
26.66666667,12.22222222,44,3,1
27.22222222,8.333333333,44,3,2
28.88888889,7.222222222,44,3,3
28.33333333,8.888888889,44,3,4
25,12.22222222,44,3,5
26.66666667,14.44444444,44,3,6
25.55555556,12.22222222,44,3,7
26.66666667,10.55555556,44,3,8
28.88888889,11.66666667,44,3,9
30,12.22222222,44,3,10
23.88888889,15.55555556,44,3,11
28.88888889,14.44444444,44,3,12
31.11111111,14.44444444,44,3,13
30.55555556,19.44444444,44,3,15
24.44444444,12.22222222,44,3,16
29.44444444,11.11111111,44,3,17
30,14.44444444,44,3,18
32.22222222,15,44,3,19
33.33333333,17.77777778,44,3,20
28.33333333,16.66666667,44,3,21
28.88888889,15,44,3,22
31.11111111,16.66666667,44,3,23
30.55555556,14.44444444,44,3,24
30,12.22222222,44,3,25
33.33333333,12.77777778,44,3,26
35.55555556,15.55555556,44,3,27
31.11111111,16.11111111,44,3,28
28.33333333,14.44444444,44,3,29
30.55555556,13.88888889,44,3,30
21.11111111,13.33333333,44,3,31
24.44444444,11.11111111,44,4,1
26.66666667,11.66666667,44,4,2
31.66666667,12.22222222,44,4,3
31.66666667,12.77777778,44,4,4
26.11111111,11.11111111,44,4,5
30,10,44,4,6
34.44444444,13.33333333,44,4,7
35.55555556,18.33333333,44,4,8
30.55555556,14.44444444,44,4,9
30,12.22222222,44,4,10
26.66666667,12.22222222,44,4,11
32.22222222,13.33333333,44,4,12
31.66666667,19.44444444,44,4,13
32.22222222,16.66666667,44,4,14
32.22222222,15,44,4,15
33.88888889,16.11111111,44,4,16
30.55555556,21.66666667,44,4,17
36.66666667,20.55555556,44,4,18
30,20.55555556,44,4,19
33.88888889,18.88888889,44,4,20
32.77777778,18.88888889,44,4,21
33.33333333,16.66666667,44,4,22
37.22222222,17.77777778,44,4,23
38.33333333,16.66666667,44,4,24
38.33333333,18.88888889,44,4,25
37.22222222,18.33333333,44,4,26
40,18.88888889,44,4,27
42.22222222,21.11111111,44,4,28
37.77777778,23.88888889,44,4,29
40.55555556,21.11111111,44,4,30
42.77777778,23.33333333,44,5,1
45.55555556,24.44444444,44,5,2
43.88888889,23.88888889,44,5,3
42.22222222,25,44,5,4
36.11111111,22.22222222,44,5,5
31.11111111,22.22222222,44,5,6
31.11111111,21.11111111,44,5,7
33.33333333,18.88888889,44,5,8
36.66666667,17.77777778,44,5,9
37.77777778,21.66666667,44,5,10
38.33333333,23.33333333,44,5,11
40,21.11111111,44,5,12
33.33333333,21.66666667,44,5,13
35.55555556,21.11111111,44,5,14
36.66666667,20.55555556,44,5,15
39.44444444,18.88888889,44,5,16
40.55555556,22.22222222,44,5,17
39.44444444,24.44444444,44,5,18
39.44444444,21.11111111,44,5,19
42.22222222,22.22222222,44,5,20
37.77777778,25,44,5,21
36.11111111,22.77777778,44,5,22
39.44444444,23.33333333,44,5,23
42.77777778,23.33333333,44,5,24
32.22222222,27.22222222,44,5,25
35,21.66666667,44,5,26
36.11111111,25,44,5,27
38.88888889,21.11111111,44,5,28
44.44444444,21.11111111,44,5,29
45,22.22222222,44,5,30
47.22222222,26.66666667,44,5,31
47.77777778,27.22222222,44,6,1
45.55555556,28.33333333,44,6,2
47.22222222,28.88888889,44,6,3
46.66666667,28.88888889,44,6,4
46.11111111,31.66666667,44,6,5
41.66666667,26.66666667,44,6,6
43.88888889,28.33333333,44,6,7
45,27.22222222,44,6,8
47.22222222,24.44444444,44,6,9
43.88888889,26.11111111,44,6,10
45.55555556,24.44444444,44,6,11
45,27.22222222,44,6,12
42.22222222,26.66666667,44,6,13
42.77777778,25,44,6,14
43.33333333,25.55555556,44,6,15
47.22222222,30,44,6,16
47.77777778,27.22222222,44,6,17
38.88888889,23.33333333,44,6,18
41.11111111,23.88888889,44,6,19
42.22222222,24.44444444,44,6,20
43.33333333,27.77777778,44,6,21
46.66666667,28.33333333,44,6,22
44.44444444,26.11111111,44,6,23
45,28.88888889,44,6,24
46.11111111,25.55555556,44,6,25
43.33333333,28.88888889,44,6,26
44.44444444,25.55555556,44,6,27
47.22222222,27.22222222,44,6,28
46.11111111,29.44444444,44,6,29
47.77777778,25,44,6,30
48.88888889,25,44,7,1
50,30.55555556,44,7,2
41.66666667,31.11111111,44,7,3
43.88888889,30.55555556,44,7,4
45.55555556,26.66666667,44,7,5
46.11111111,30.55555556,44,7,6
45,28.33333333,44,7,7
45.55555556,27.77777778,44,7,8
43.33333333,30,44,7,9
43.33333333,30,44,7,10
41.11111111,26.11111111,44,7,11
42.22222222,28.88888889,44,7,12
43.33333333,26.66666667,44,7,13
41.66666667,30.55555556,44,7,14
38.88888889,27.22222222,44,7,15
40,24.44444444,44,7,16
41.66666667,26.66666667,44,7,17
41.11111111,28.33333333,44,7,18
38.88888889,30,44,7,19
40.55555556,27.77777778,44,7,20
42.77777778,29.44444444,44,7,21
44.44444444,28.33333333,44,7,22
42.22222222,28.33333333,44,7,23
42.77777778,27.77777778,44,7,24
45,27.22222222,44,7,25
45,30,44,7,26
45.55555556,29.44444444,44,7,27
42.77777778,31.66666667,44,7,28
40,29.44444444,44,7,29
41.11111111,28.88888889,44,7,30
43.33333333,28.33333333,44,7,31
44.44444444,27.77777778,44,8,1
43.88888889,26.66666667,44,8,2
43.88888889,27.22222222,44,8,3
43.88888889,26.66666667,44,8,4
43.33333333,24.44444444,44,8,5
42.77777778,25,44,8,6
44.44444444,25,44,8,7
44.44444444,23.88888889,44,8,8
42.77777778,29.44444444,44,8,9
42.77777778,30.55555556,44,8,10
42.77777778,29.44444444,44,8,11
45.55555556,26.66666667,44,8,12
44.44444444,24.44444444,44,8,13
43.88888889,26.66666667,44,8,14
43.88888889,25.55555556,44,8,15
43.33333333,25.55555556,44,8,16
43.88888889,26.11111111,44,8,17
45,24.44444444,44,8,18
45.55555556,25.55555556,44,8,19
45.55555556,24.44444444,44,8,20
44.44444444,27.77777778,44,8,21
45,31.11111111,44,8,22
46.66666667,29.44444444,44,8,23
45.55555556,31.11111111,44,8,24
43.33333333,28.88888889,44,8,25
40,22.22222222,44,8,26
41.66666667,23.88888889,44,8,27
44.44444444,23.88888889,44,8,28
46.11111111,23.88888889,44,8,29
46.11111111,25.55555556,44,8,30
46.11111111,25.55555556,44,8,31
45,26.66666667,44,9,1
45,26.11111111,44,9,2
45,25,44,9,3
45,26.11111111,44,9,4
45.55555556,23.88888889,44,9,5
46.66666667,21.66666667,44,9,6
46.11111111,26.11111111,44,9,7
43.88888889,25.55555556,44,9,8
43.88888889,25.55555556,44,9,9
42.77777778,26.66666667,44,9,10
43.88888889,23.88888889,44,9,11
43.33333333,25.55555556,44,9,12
45.55555556,23.88888889,44,9,13
42.22222222,23.33333333,44,9,14
44.44444444,22.22222222,44,9,15
46.11111111,23.88888889,44,9,16
45.55555556,24.44444444,44,9,17
46.66666667,22.22222222,44,9,18
44.44444444,22.77777778,44,9,19
45.55555556,22.22222222,44,9,20
44.44444444,24.44444444,44,9,21
38.88888889,24.44444444,44,9,22
37.77777778,21.66666667,44,9,23
43.33333333,20.55555556,44,9,24
41.66666667,19.44444444,44,9,25
41.11111111,20,44,9,26
41.66666667,22.22222222,44,9,27
42.22222222,20.55555556,44,9,28
41.11111111,22.77777778,44,9,29
38.33333333,21.11111111,44,9,30
36.66666667,17.77777778,44,10,1
38.88888889,18.88888889,44,10,2
38.88888889,17.22222222,44,10,3
40.55555556,17.77777778,44,10,4
39.44444444,20,44,10,5
40.55555556,18.33333333,44,10,6
40.55555556,20,44,10,7
40.55555556,22.22222222,44,10,8
40.55555556,20,44,10,9
41.11111111,18.88888889,44,10,10
37.77777778,17.77777778,44,10,11
38.33333333,17.22222222,44,10,12
40.55555556,20,44,10,13
40,21.11111111,44,10,14
36.66666667,18.33333333,44,10,16
36.66666667,16.66666667,44,10,17
